#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 124  48
# Band-Index    1
   2.96625   -61.06642   1.00000   0.00000
   3.01052   -61.06790   1.00000   0.00000
   3.05479   -61.06959   1.00000   0.00000
   3.09906   -61.07146   1.00000   0.00000
   3.14334   -61.07351   1.00000   0.00000
   3.18761   -61.07572   1.00000   0.00000
   3.23188   -61.07806   1.00000   0.00000
   3.27615   -61.08051   1.00000   0.00000
   3.32043   -61.08304   1.00000   0.00000
   3.36470   -61.08562   1.00000   0.00000
   3.40897   -61.08822   1.00000   0.00000
   3.45324   -61.09080   1.00000   0.00000
   3.49752   -61.09333   1.00000   0.00000
   3.54179   -61.09578   1.00000   0.00000
   3.58606   -61.09812   1.00000   0.00000
   3.63033   -61.10030   1.00000   0.00000
   3.67461   -61.10232   1.00000   0.00000
   3.71888   -61.10412   1.00000   0.00000
   3.76315   -61.10569   1.00000   0.00000
   3.80742   -61.10701   1.00000   0.00000
   3.85169   -61.10805   1.00000   0.00000
   3.89597   -61.10881   1.00000   0.00000
   3.94024   -61.10927   1.00000   0.00000
   3.98451   -61.10943   1.00000   0.00000

# Band-Index    2
   3.98451   -61.10941   0.00000   1.00000
   3.94024   -61.10926   0.00000   1.00000
   3.89597   -61.10880   0.00000   1.00000
   3.85169   -61.10804   0.00000   1.00000
   3.80742   -61.10699   0.00000   1.00000
   3.76315   -61.10568   0.00000   1.00000
   3.71888   -61.10411   0.00000   1.00000
   3.67461   -61.10231   0.00000   1.00000
   3.63033   -61.10029   0.00000   1.00000
   3.58606   -61.09811   0.00000   1.00000
   3.54179   -61.09577   0.00000   1.00000
   3.49752   -61.09332   0.00000   1.00000
   3.45324   -61.09079   0.00000   1.00000
   3.40897   -61.08821   0.00000   1.00000
   3.36470   -61.08561   0.00000   1.00000
   3.32043   -61.08303   0.00000   1.00000
   3.27615   -61.08050   0.00000   1.00000
   3.23188   -61.07805   0.00000   1.00000
   3.18761   -61.07571   0.00000   1.00000
   3.14334   -61.07350   0.00000   1.00000
   3.09906   -61.07145   0.00000   1.00000
   3.05479   -61.06958   0.00000   1.00000
   3.01052   -61.06789   0.00000   1.00000
   2.96625   -61.06641   0.00000   1.00000
   2.92197   -61.06513   0.00000   1.00000
   2.87770   -61.06408   0.00000   1.00000
   2.83343   -61.06323   0.00000   1.00000
   2.78916   -61.06259   0.00000   1.00000
   2.74488   -61.06215   0.00000   1.00000
   2.70061   -61.06189   0.00000   1.00000
   2.65634   -61.06181   0.00000   1.00000
   2.65634   -61.06181   0.00000   1.00000
   2.63420   -61.06183   0.00000   1.00000
   2.61207   -61.06189   0.00000   1.00000
   2.58993   -61.06198   0.00000   1.00000
   2.56779   -61.06210   0.00000   1.00000
   2.54566   -61.06224   0.00000   1.00000
   2.52352   -61.06242   0.00000   1.00000
   2.50139   -61.06262   0.00000   1.00000
   2.47925   -61.06284   0.00000   1.00000
   2.45711   -61.06307   0.00000   1.00000
   2.43498   -61.06332   0.00000   1.00000
   2.41284   -61.06358   0.00000   1.00000
   2.39071   -61.06385   0.00000   1.00000
   2.36857   -61.06412   0.00000   1.00000
   2.34643   -61.06439   0.00000   1.00000
   2.32430   -61.06466   0.00000   1.00000
   2.30216   -61.06493   0.00000   1.00000
   2.28002   -61.06520   0.00000   1.00000
   2.25789   -61.06545   0.00000   1.00000
   2.23575   -61.06569   0.00000   1.00000
   2.21362   -61.06592   0.00000   1.00000
   2.19148   -61.06613   0.00000   1.00000
   2.16934   -61.06633   0.00000   1.00000
   2.14721   -61.06651   0.00000   1.00000
   2.12507   -61.06667   0.00000   1.00000
   2.10294   -61.06681   0.00000   1.00000
   2.08080   -61.06692   0.00000   1.00000
   2.05866   -61.06701   0.00000   1.00000
   2.03653   -61.06708   0.00000   1.00000
   2.01439   -61.06711   0.00000   1.00000
   1.99225   -61.06713   0.00000   1.00000
   1.99225   -61.06713   0.00000   1.00000
   1.97012   -61.06711   0.00000   1.00000
   1.94798   -61.06708   0.00000   1.00000
   1.92585   -61.06701   0.00000   1.00000
   1.90371   -61.06692   0.00000   1.00000
   1.88157   -61.06681   0.00000   1.00000
   1.85944   -61.06667   0.00000   1.00000
   1.83730   -61.06651   0.00000   1.00000
   1.81517   -61.06633   0.00000   1.00000
   1.79303   -61.06613   0.00000   1.00000
   1.77089   -61.06592   0.00000   1.00000
   1.74876   -61.06569   0.00000   1.00000
   1.72662   -61.06545   0.00000   1.00000
   1.70448   -61.06519   0.00000   1.00000
   1.68235   -61.06493   0.00000   1.00000
   1.66021   -61.06466   0.00000   1.00000
   1.63808   -61.06439   0.00000   1.00000
   1.61594   -61.06412   0.00000   1.00000
   1.59380   -61.06385   0.00000   1.00000
   1.57167   -61.06358   0.00000   1.00000
   1.54953   -61.06332   0.00000   1.00000
   1.52739   -61.06307   0.00000   1.00000
   1.50526   -61.06284   0.00000   1.00000
   1.48312   -61.06262   0.00000   1.00000
   1.46099   -61.06242   0.00000   1.00000
   1.43885   -61.06224   0.00000   1.00000
   1.41671   -61.06210   0.00000   1.00000
   1.39458   -61.06198   0.00000   1.00000
   1.37244   -61.06188   0.00000   1.00000
   1.35031   -61.06183   0.00000   1.00000
   1.32817   -61.06181   0.00000   1.00000
   1.32817   -61.06181   0.00000   1.00000
   1.28390   -61.06189   0.00000   1.00000
   1.23962   -61.06215   0.00000   1.00000
   1.19535   -61.06259   0.00000   1.00000
   1.15108   -61.06323   0.00000   1.00000
   1.10681   -61.06408   0.00000   1.00000
   1.06254   -61.06513   0.00000   1.00000
   1.01826   -61.06641   0.00000   1.00000
   0.97399   -61.06789   0.00000   1.00000
   0.92972   -61.06958   0.00000   1.00000
   0.88545   -61.07145   0.00000   1.00000
   0.84117   -61.07350   0.00000   1.00000
   0.79690   -61.07570   0.00000   1.00000
   0.75263   -61.07805   0.00000   1.00000
   0.70836   -61.08050   0.00000   1.00000
   0.66408   -61.08303   0.00000   1.00000
   0.61981   -61.08561   0.00000   1.00000
   0.57554   -61.08820   0.00000   1.00000
   0.53127   -61.09079   0.00000   1.00000
   0.48700   -61.09332   0.00000   1.00000
   0.44272   -61.09577   0.00000   1.00000
   0.39845   -61.09811   0.00000   1.00000
   0.35418   -61.10029   0.00000   1.00000
   0.30991   -61.10231   0.00000   1.00000
   0.26563   -61.10411   0.00000   1.00000
   0.22136   -61.10568   0.00000   1.00000
   0.17709   -61.10699   0.00000   1.00000
   0.13282   -61.10804   0.00000   1.00000
   0.08854   -61.10880   0.00000   1.00000
   0.04427   -61.10926   0.00000   1.00000
   0.00000   -61.10941   0.00000   1.00000

# Band-Index    3
   0.00000   -36.75256   0.00000   1.00000
   0.04427   -36.75296   0.00000   1.00000
   0.08854   -36.75416   0.00000   1.00000
   0.13282   -36.75616   0.00000   1.00000
   0.17709   -36.75895   0.00000   1.00000
   0.22136   -36.76251   0.00000   1.00000
   0.26563   -36.76682   0.00000   1.00000
   0.30991   -36.77182   0.00000   1.00000
   0.35418   -36.77748   0.00000   1.00000
   0.39845   -36.78373   0.00000   1.00000
   0.44272   -36.79050   0.00000   1.00000
   0.48700   -36.79771   0.00000   1.00000
   0.53127   -36.80527   0.00000   1.00000
   0.57554   -36.81309   0.00000   1.00000
   0.61981   -36.82105   0.00000   1.00000
   0.66408   -36.82906   0.00000   1.00000
   0.70836   -36.83700   0.00000   1.00000
   0.75263   -36.84475   0.00000   1.00000
   0.79690   -36.85222   0.00000   1.00000
   0.84117   -36.85932   0.00000   1.00000
   0.88545   -36.86594   0.00000   1.00000
   0.92972   -36.87202   0.00000   1.00000
   0.97399   -36.87748   0.00000   1.00000
   1.01826   -36.88230   0.00000   1.00000
   1.06254   -36.88643   0.00000   1.00000
   1.10681   -36.88986   0.00000   1.00000
   1.15108   -36.89260   0.00000   1.00000
   1.19535   -36.89466   0.00000   1.00000
   1.23962   -36.89607   0.00000   1.00000
   1.28390   -36.89688   0.00000   1.00000
   1.32817   -36.89713   0.00000   1.00000
   1.32817   -36.89713   0.00000   1.00000
   1.35031   -36.89708   0.00000   1.00000
   1.37244   -36.89690   0.00000   1.00000
   1.39458   -36.89661   0.00000   1.00000
   1.41671   -36.89623   0.00000   1.00000
   1.43885   -36.89576   0.00000   1.00000
   1.46099   -36.89520   0.00000   1.00000
   1.48312   -36.89457   0.00000   1.00000
   1.50526   -36.89386   0.00000   1.00000
   1.52739   -36.89310   0.00000   1.00000
   1.54953   -36.89229   0.00000   1.00000
   1.57167   -36.89144   0.00000   1.00000
   1.59380   -36.89054   0.00000   1.00000
   1.61594   -36.88962   0.00000   1.00000
   1.63808   -36.88867   0.00000   1.00000
   1.66021   -36.88770   0.00000   1.00000
   1.68235   -36.88672   0.00000   1.00000
   1.70448   -36.88574   0.00000   1.00000
   1.72662   -36.88476   0.00000   1.00000
   1.74876   -36.88377   0.00000   1.00000
   1.77089   -36.88280   0.00000   1.00000
   1.79303   -36.88184   0.00000   1.00000
   1.81517   -36.88090   0.00000   1.00000
   1.83730   -36.87998   0.00000   1.00000
   1.85944   -36.87909   0.00000   1.00000
   1.88157   -36.87822   0.00000   1.00000
   1.90371   -36.87738   0.00000   1.00000
   1.92585   -36.87658   0.00000   1.00000
   1.94798   -36.87582   0.00000   1.00000
   1.97012   -36.87509   0.00000   1.00000
   1.99225   -36.87442   0.00000   1.00000
   1.99225   -36.87442   0.00000   1.00000
   2.01439   -36.87506   1.00000   0.00000
   2.03653   -36.87579   1.00000   0.00000
   2.05866   -36.87655   1.00000   0.00000
   2.08080   -36.87736   1.00000   0.00000
   2.10294   -36.87819   1.00000   0.00000
   2.12507   -36.87906   1.00000   0.00000
   2.14721   -36.87995   1.00000   0.00000
   2.16934   -36.88087   1.00000   0.00000
   2.19148   -36.88181   1.00000   0.00000
   2.21362   -36.88277   1.00000   0.00000
   2.23575   -36.88374   1.00000   0.00000
   2.25789   -36.88473   1.00000   0.00000
   2.28002   -36.88571   1.00000   0.00000
   2.30216   -36.88669   1.00000   0.00000
   2.32430   -36.88767   1.00000   0.00000
   2.34643   -36.88864   1.00000   0.00000
   2.36857   -36.88959   1.00000   0.00000
   2.39071   -36.89051   1.00000   0.00000
   2.41284   -36.89140   1.00000   0.00000
   2.43498   -36.89226   1.00000   0.00000
   2.45711   -36.89307   1.00000   0.00000
   2.47925   -36.89383   1.00000   0.00000
   2.50139   -36.89454   1.00000   0.00000
   2.52352   -36.89517   1.00000   0.00000
   2.54566   -36.89573   1.00000   0.00000
   2.56779   -36.89620   1.00000   0.00000
   2.58993   -36.89659   1.00000   0.00000
   2.61207   -36.89687   1.00000   0.00000
   2.63420   -36.89705   1.00000   0.00000
   2.65634   -36.89711   1.00000   0.00000
   2.65634   -36.89711   1.00000   0.00000
   2.70061   -36.89685   1.00000   0.00000
   2.74488   -36.89604   1.00000   0.00000
   2.78916   -36.89463   1.00000   0.00000
   2.83343   -36.89257   1.00000   0.00000
   2.87770   -36.88983   1.00000   0.00000
   2.92197   -36.88640   1.00000   0.00000
   2.96625   -36.88227   1.00000   0.00000
   3.01052   -36.87745   1.00000   0.00000
   3.05479   -36.87199   1.00000   0.00000
   3.09906   -36.86591   1.00000   0.00000
   3.14334   -36.85929   1.00000   0.00000
   3.18761   -36.85220   1.00000   0.00000
   3.23188   -36.84472   1.00000   0.00000
   3.27615   -36.83696   1.00000   0.00000
   3.32043   -36.82903   1.00000   0.00000
   3.36470   -36.82102   1.00000   0.00000
   3.40897   -36.81306   1.00000   0.00000
   3.45324   -36.80524   1.00000   0.00000
   3.49752   -36.79768   1.00000   0.00000
   3.54179   -36.79046   1.00000   0.00000
   3.58606   -36.78369   1.00000   0.00000
   3.63033   -36.77745   1.00000   0.00000
   3.67461   -36.77179   1.00000   0.00000
   3.71888   -36.76678   1.00000   0.00000
   3.76315   -36.76248   1.00000   0.00000
   3.80742   -36.75892   1.00000   0.00000
   3.85169   -36.75613   1.00000   0.00000
   3.89597   -36.75415   0.00000   1.00000
   3.94024   -36.75296   0.00000   1.00000
   3.98451   -36.75256   0.00000   1.00000

# Band-Index    4
   3.98451   -36.75251   1.00000   0.00000
   3.94024   -36.75291   1.00000   0.00000
   3.89597   -36.75411   1.00000   0.00000
   3.85169   -36.75607   0.00000   1.00000
   3.80742   -36.75876   0.00000   1.00000
   3.76315   -36.76214   0.00000   1.00000
   3.71888   -36.76618   0.00000   1.00000
   3.67461   -36.77083   0.00000   1.00000
   3.63033   -36.77601   0.00000   1.00000
   3.58606   -36.78168   0.00000   1.00000
   3.54179   -36.78774   0.00000   1.00000
   3.49752   -36.79413   0.00000   1.00000
   3.45324   -36.80074   0.00000   1.00000
   3.40897   -36.80748   0.00000   1.00000
   3.36470   -36.81426   0.00000   1.00000
   3.32043   -36.82098   0.00000   1.00000
   3.27615   -36.82754   0.00000   1.00000
   3.23188   -36.83385   0.00000   1.00000
   3.18761   -36.83983   0.00000   1.00000
   3.14334   -36.84540   0.00000   1.00000
   3.09906   -36.85050   0.00000   1.00000
   3.05479   -36.85507   0.00000   1.00000
   3.01052   -36.85909   0.00000   1.00000
   2.96625   -36.86253   0.00000   1.00000
   2.92197   -36.86539   0.00000   1.00000
   2.87770   -36.86769   0.00000   1.00000
   2.83343   -36.86945   0.00000   1.00000
   2.78916   -36.87072   0.00000   1.00000
   2.74488   -36.87155   0.00000   1.00000
   2.70061   -36.87199   0.00000   1.00000
   2.65634   -36.87213   0.00000   1.00000
   2.65634   -36.87213   0.00000   1.00000
   2.63420   -36.87210   0.00000   1.00000
   2.61207   -36.87202   0.00000   1.00000
   2.58993   -36.87189   0.00000   1.00000
   2.56779   -36.87173   0.00000   1.00000
   2.54566   -36.87155   0.00000   1.00000
   2.52352   -36.87135   0.00000   1.00000
   2.50139   -36.87113   0.00000   1.00000
   2.47925   -36.87092   0.00000   1.00000
   2.45711   -36.87071   0.00000   1.00000
   2.43498   -36.87050   0.00000   1.00000
   2.41284   -36.87032   0.00000   1.00000
   2.39071   -36.87016   0.00000   1.00000
   2.36857   -36.87002   0.00000   1.00000
   2.34643   -36.86992   0.00000   1.00000
   2.32430   -36.86985   0.00000   1.00000
   2.30216   -36.86982   0.00000   1.00000
   2.28002   -36.86983   0.00000   1.00000
   2.25789   -36.86989   0.00000   1.00000
   2.23575   -36.86999   0.00000   1.00000
   2.21362   -36.87015   0.00000   1.00000
   2.19148   -36.87035   0.00000   1.00000
   2.16934   -36.87060   0.00000   1.00000
   2.14721   -36.87090   0.00000   1.00000
   2.12507   -36.87126   0.00000   1.00000
   2.10294   -36.87166   0.00000   1.00000
   2.08080   -36.87211   0.00000   1.00000
   2.05866   -36.87262   0.00000   1.00000
   2.03653   -36.87317   0.00000   1.00000
   2.01439   -36.87376   0.00000   1.00000
   1.99225   -36.87436   1.00000   0.00000
   1.99225   -36.87436   1.00000   0.00000
   1.97012   -36.87373   1.00000   0.00000
   1.94798   -36.87314   1.00000   0.00000
   1.92585   -36.87259   1.00000   0.00000
   1.90371   -36.87208   1.00000   0.00000
   1.88157   -36.87163   1.00000   0.00000
   1.85944   -36.87123   1.00000   0.00000
   1.83730   -36.87087   1.00000   0.00000
   1.81517   -36.87057   1.00000   0.00000
   1.79303   -36.87032   1.00000   0.00000
   1.77089   -36.87012   1.00000   0.00000
   1.74876   -36.86996   1.00000   0.00000
   1.72662   -36.86986   1.00000   0.00000
   1.70448   -36.86980   1.00000   0.00000
   1.68235   -36.86979   1.00000   0.00000
   1.66021   -36.86982   1.00000   0.00000
   1.63808   -36.86989   1.00000   0.00000
   1.61594   -36.86999   1.00000   0.00000
   1.59380   -36.87013   1.00000   0.00000
   1.57167   -36.87029   1.00000   0.00000
   1.54953   -36.87047   1.00000   0.00000
   1.52739   -36.87068   1.00000   0.00000
   1.50526   -36.87089   1.00000   0.00000
   1.48312   -36.87110   1.00000   0.00000
   1.46099   -36.87132   1.00000   0.00000
   1.43885   -36.87152   1.00000   0.00000
   1.41671   -36.87170   1.00000   0.00000
   1.39458   -36.87186   1.00000   0.00000
   1.37244   -36.87199   1.00000   0.00000
   1.35031   -36.87207   1.00000   0.00000
   1.32817   -36.87210   1.00000   0.00000
   1.32817   -36.87210   1.00000   0.00000
   1.28390   -36.87196   1.00000   0.00000
   1.23962   -36.87152   1.00000   0.00000
   1.19535   -36.87069   1.00000   0.00000
   1.15108   -36.86942   1.00000   0.00000
   1.10681   -36.86766   1.00000   0.00000
   1.06254   -36.86536   1.00000   0.00000
   1.01826   -36.86250   1.00000   0.00000
   0.97399   -36.85906   1.00000   0.00000
   0.92972   -36.85504   1.00000   0.00000
   0.88545   -36.85047   1.00000   0.00000
   0.84117   -36.84537   1.00000   0.00000
   0.79690   -36.83980   1.00000   0.00000
   0.75263   -36.83382   1.00000   0.00000
   0.70836   -36.82751   1.00000   0.00000
   0.66408   -36.82095   1.00000   0.00000
   0.61981   -36.81423   1.00000   0.00000
   0.57554   -36.80745   1.00000   0.00000
   0.53127   -36.80071   1.00000   0.00000
   0.48700   -36.79409   1.00000   0.00000
   0.44272   -36.78771   1.00000   0.00000
   0.39845   -36.78165   1.00000   0.00000
   0.35418   -36.77598   1.00000   0.00000
   0.30991   -36.77079   1.00000   0.00000
   0.26563   -36.76615   1.00000   0.00000
   0.22136   -36.76211   1.00000   0.00000
   0.17709   -36.75872   1.00000   0.00000
   0.13282   -36.75604   1.00000   0.00000
   0.08854   -36.75409   1.00000   0.00000
   0.04427   -36.75291   1.00000   0.00000
   0.00000   -36.75251   1.00000   0.00000

# Band-Index    5
   0.00000   -34.39669   1.00000   0.00000
   0.04427   -34.39686   1.00000   0.00000
   0.08854   -34.39737   1.00000   0.00000
   0.13282   -34.39827   1.00000   0.00000
   0.17709   -34.39957   1.00000   0.00000
   0.22136   -34.40135   1.00000   0.00000
   0.26563   -34.40367   1.00000   0.00000
   0.30991   -34.40661   1.00000   0.00000
   0.35418   -34.41026   1.00000   0.00000
   0.39845   -34.41472   1.00000   0.00000
   0.44272   -34.42006   1.00000   0.00000
   0.48700   -34.42634   1.00000   0.00000
   0.53127   -34.43355   1.00000   0.00000
   0.57554   -34.44157   1.00000   0.00000
   0.61981   -34.45170   1.00000   0.00000
   0.66408   -34.46275   1.00000   0.00000
   0.70836   -34.47434   1.00000   0.00000
   0.75263   -34.48608   1.00000   0.00000
   0.79690   -34.49761   1.00000   0.00000
   0.84117   -34.50860   1.00000   0.00000
   0.88545   -34.51882   1.00000   0.00000
   0.92972   -34.52806   1.00000   0.00000
   0.97399   -34.53620   1.00000   0.00000
   1.01826   -34.54315   1.00000   0.00000
   1.06254   -34.54888   1.00000   0.00000
   1.10681   -34.55338   1.00000   0.00000
   1.15108   -34.55674   1.00000   0.00000
   1.19535   -34.55903   1.00000   0.00000
   1.23962   -34.56043   1.00000   0.00000
   1.28390   -34.56111   1.00000   0.00000
   1.32817   -34.56128   1.00000   0.00000
   1.32817   -34.56128   1.00000   0.00000
   1.35031   -34.56125   1.00000   0.00000
   1.37244   -34.56118   1.00000   0.00000
   1.39458   -34.56109   1.00000   0.00000
   1.41671   -34.56100   1.00000   0.00000
   1.43885   -34.56094   1.00000   0.00000
   1.46099   -34.56091   1.00000   0.00000
   1.48312   -34.56094   1.00000   0.00000
   1.50526   -34.56102   1.00000   0.00000
   1.52739   -34.56117   1.00000   0.00000
   1.54953   -34.56137   1.00000   0.00000
   1.57167   -34.56162   1.00000   0.00000
   1.59380   -34.56193   1.00000   0.00000
   1.61594   -34.56227   1.00000   0.00000
   1.63808   -34.56264   1.00000   0.00000
   1.66021   -34.56302   1.00000   0.00000
   1.68235   -34.56340   1.00000   0.00000
   1.70448   -34.56377   1.00000   0.00000
   1.72662   -34.56412   1.00000   0.00000
   1.74876   -34.56443   1.00000   0.00000
   1.77089   -34.56469   1.00000   0.00000
   1.79303   -34.56489   1.00000   0.00000
   1.81517   -34.56501   1.00000   0.00000
   1.83730   -34.56506   1.00000   0.00000
   1.85944   -34.56502   1.00000   0.00000
   1.88157   -34.56487   1.00000   0.00000
   1.90371   -34.56463   1.00000   0.00000
   1.92585   -34.56427   1.00000   0.00000
   1.94798   -34.56379   1.00000   0.00000
   1.97012   -34.56320   1.00000   0.00000
   1.99225   -34.56250   0.00000   1.00000
   1.99225   -34.56250   0.00000   1.00000
   2.01439   -34.56322   0.00000   1.00000
   2.03653   -34.56381   0.00000   1.00000
   2.05866   -34.56429   0.00000   1.00000
   2.08080   -34.56465   0.00000   1.00000
   2.10294   -34.56489   0.00000   1.00000
   2.12507   -34.56504   0.00000   1.00000
   2.14721   -34.56508   0.00000   1.00000
   2.16934   -34.56504   0.00000   1.00000
   2.19148   -34.56491   0.00000   1.00000
   2.21362   -34.56471   0.00000   1.00000
   2.23575   -34.56445   0.00000   1.00000
   2.25789   -34.56414   0.00000   1.00000
   2.28002   -34.56379   0.00000   1.00000
   2.30216   -34.56342   0.00000   1.00000
   2.32430   -34.56304   0.00000   1.00000
   2.34643   -34.56265   0.00000   1.00000
   2.36857   -34.56229   0.00000   1.00000
   2.39071   -34.56194   0.00000   1.00000
   2.41284   -34.56164   0.00000   1.00000
   2.43498   -34.56138   0.00000   1.00000
   2.45711   -34.56118   0.00000   1.00000
   2.47925   -34.56104   0.00000   1.00000
   2.50139   -34.56095   0.00000   1.00000
   2.52352   -34.56092   0.00000   1.00000
   2.54566   -34.56095   0.00000   1.00000
   2.56779   -34.56101   0.00000   1.00000
   2.58993   -34.56110   0.00000   1.00000
   2.61207   -34.56119   0.00000   1.00000
   2.63420   -34.56126   0.00000   1.00000
   2.65634   -34.56129   0.00000   1.00000
   2.65634   -34.56129   0.00000   1.00000
   2.70061   -34.56112   0.00000   1.00000
   2.74488   -34.56044   0.00000   1.00000
   2.78916   -34.55904   0.00000   1.00000
   2.83343   -34.55675   0.00000   1.00000
   2.87770   -34.55340   0.00000   1.00000
   2.92197   -34.54889   0.00000   1.00000
   2.96625   -34.54317   0.00000   1.00000
   3.01052   -34.53621   0.00000   1.00000
   3.05479   -34.52808   0.00000   1.00000
   3.09906   -34.51883   0.00000   1.00000
   3.14334   -34.50861   0.00000   1.00000
   3.18761   -34.49762   0.00000   1.00000
   3.23188   -34.48610   0.00000   1.00000
   3.27615   -34.47436   0.00000   1.00000
   3.32043   -34.46277   0.00000   1.00000
   3.36470   -34.45172   0.00000   1.00000
   3.40897   -34.44158   0.00000   1.00000
   3.45324   -34.43353   0.00000   1.00000
   3.49752   -34.42632   0.00000   1.00000
   3.54179   -34.42004   0.00000   1.00000
   3.58606   -34.41469   0.00000   1.00000
   3.63033   -34.41024   0.00000   1.00000
   3.67461   -34.40659   0.00000   1.00000
   3.71888   -34.40365   0.00000   1.00000
   3.76315   -34.40133   0.00000   1.00000
   3.80742   -34.39956   0.00000   1.00000
   3.85169   -34.39825   0.00000   1.00000
   3.89597   -34.39736   0.00000   1.00000
   3.94024   -34.39686   1.00000   0.00000
   3.98451   -34.39669   1.00000   0.00000

# Band-Index    6
   3.98451   -34.39667   0.00000   1.00000
   3.94024   -34.39684   0.00000   1.00000
   3.89597   -34.39735   1.00000   0.00000
   3.85169   -34.39820   1.00000   0.00000
   3.80742   -34.39941   1.00000   0.00000
   3.76315   -34.40105   1.00000   0.00000
   3.71888   -34.40316   1.00000   0.00000
   3.67461   -34.40584   1.00000   0.00000
   3.63033   -34.40921   1.00000   0.00000
